chisq_1502,m_{\chi_1^0} (GeV),m_1 (GeV),m_2 (GeV),tan \beta,\mu (GeV),\Omega_{\chi}h^2,\sigma_{SI},\sigma_v (Km/s),A_t (GeV),m_A (Ge V),m_Q3 (GeV
32.021987527,88.471555800000004,-108.313527774,339.222136013,12.6142910642,114.03031411,7.6693566179081601E-002,6.2411076116552E-46,1.2661712051321930E-026,3.37645744E+03,5.40615481E+02,-2.88644012E+03
32.0754964923,88.427813400000005,-107.225509503,262.73188697,19.2427935592,117.069768163,8.6786401659703166E-002,2.8536293711761E-46,9.8198395951426953E-027,3.31956335E+03,5.59829749E+02,-2.89999129E+03
32.0393402599,88.438864400000000,-112.692991822,438.077649972,20.4230668083,111.684222733,6.7921905415887732E-002,2.4894637856214E-46,1.6096445610981406E-026,3.42344395E+03,5.56968085E+02,-2.75628491E+03
32.3489533047,88.396108999999996,-106.813964596,497.767735178,15.6605170424,118.472411858,0.13239392849292766,4.8219981464187E-46,8.1538319538815740E-027,3.42505741E+03,5.20652321E+02,-2.95273036E+03
32.1707408502,88.406745400000005,-109.999729162,298.195880061,26.9184032645,114.473669081,7.6712881019971993E-002,1.6741434903928E-46,1.2424870556925836E-026,3.52846523E+03,6.1559726E+02,-2.76802862E+03
32.0960875507,88.422141199999999,-105.956625016,381.643001668,13.2626811137,118.133094134,0.12623858590993214,1.3938111983994E-45,8.3621139678297800E-027,3.51257439E+03,6.34773047E+02,-2.94644467E+03
32.009730254,88.263388800000001,-106.828214161,265.197717411,16.1611913936,116.909663478,8.7482186020381228E-002,1.0142477447534E-47,9.6347273673861204E-027,3.94620097E+03,4.41777603E+02,-3.02532388E+03
32.2040250398,88.356270199999997,-111.81800323,354.015552012,27.406054064,112.620069212,7.0654323220164586E-002,2.7385901586753E-46,1.4535975299749207E-026,3.59278594E+03,6.51832405E+02,-2.73117563E+03
32.258757476,88.090595100000002,-106.988798646,543.054916842,17.6240864287,118.270881186,0.13269624549676293,2.6093656604162E-48,8.0795311986732269E-027,3.34490271E+03,4.52150263E+02,-2.97834016E+03
32.0193239083,88.293324400000003,-107.333445158,306.570732475,12.9465058216,114.9680042,8.0961672887202296E-002,3.8942865986816E-46,1.1227969899966127E-026,3.39503727E+03,4.95327404E+02,-2.99412477E+03
32.2618923535,88.297459900000007,-113.894312317,451.63534115,25.3910253072,110.857777149,6.5001052585156330E-002,3.0908922128972E-46,1.6981468579015008E-026,3.52375456E+03,6.34984449E+02,-2.798797E+03
32.3512794283,88.346348500000005,-112.259074771,439.685103498,32.508359545,111.706846224,6.4593515127869483E-002,1.8343320722113E-46,1.6985364974834693E-026,2.58682749E+03,1.27464708E+03,-8.53343452E+02
32.2827485976,88.296875299999996,-113.657887973,490.938864827,38.0745535115,110.834404439,6.2748350745901224E-002,7.6306437325078E-46,1.8144899567507894E-026,2.58891714E+03,1.18630763E+03,-9.03472891E+02
32.0424988337,88.289573899999994,-109.675268037,333.171841803,30.4629351909,113.465864542,7.2418564561617965E-002,7.5970694891091E-46,1.3969961020761379E-026,2.67267616E+03,1.18816429E+03,-8.89102857E+02
32.1587174243,88.282752500000001,-110.839776182,392.714828961,24.8629679714,112.176320892,6.7734677109098876E-002,8.9139882776526E-46,1.5773147405121847E-026,2.52249383E+03,1.21118307E+03,-8.79931653E+02
32.2870329356,88.220026899999993,-113.948496228,486.674815538,22.4285235905,110.477350319,6.4034310564685712E-002,2.5806130525781E-46,1.7350781013907272E-026,3.45653697E+03,5.84548412E+02,-2.71238675E+03
32.0902513539,88.217899200000005,-108.395113831,296.815733371,19.1080320898,114.868442519,7.8766974520787486E-002,9.5682170007631E-46,1.1701227207369102E-026,-1.6426951E+03,6.79788425E+02,1.83578173E+03
32.036709379,88.188521800000004,-110.135891705,381.733276069,14.9918935984,112.258062576,7.1626696694353162E-002,5.7602958035877E-46,1.4197573907702551E-026,3.5662936E+03,5.6834774E+02,-2.65673871E+03
32.0423960969,88.153722200000004,-107.990164618,303.553272936,15.3423365254,114.602842086,7.9923004226425065E-002,2.8381211466111E-46,1.1387340286359425E-026,3.45743081E+03,5.06177027E+02,-2.89512456E+03
32.0757143586,88.183098799999996,-111.546666116,394.462208988,36.2532759498,111.980036288,6.7611040928250377E-002,7.286494040795E-47,1.5814619398848151E-026,2.62717833E+03,1.14211982E+03,-8.65458981E+02
32.0383917894,88.045323699999997,-109.27336314,300.726514224,20.576155024,114.105113848,7.8324492415779878E-002,3.9511643295243E-47,1.1783668371102671E-026,3.95984861E+03,5.031301E+02,-2.95790165E+03
32.2667223741,88.154541600000002,-109.924589596,339.537810386,30.0126134546,112.905832631,7.0403331946391090E-002,8.606554553501E-46,1.4287656445709523E-026,2.65431367E+03,1.21065428E+03,-8.8996297E+02
32.2398461382,88.122290300000003,-107.111042902,316.036824993,11.847571924,114.277674211,7.8738867513622343E-002,6.9762543192006E-46,1.1435018336197768E-026,3.38515293E+03,5.48847437E+02,-2.97081586E+03
32.0357923393,88.067066400000002,-112.272768022,362.578881537,31.7489354391,111.918492893,7.0247639447838975E-002,1.2385483258153E-46,1.4660290388736643E-026,3.48399964E+03,6.45327046E+02,-2.76752472E+03
32.1806610307,88.096086999999997,-107.872341853,314.145794353,13.8913843604,114.081530157,7.8031985479019558E-002,6.4344674156866E-46,1.1695970002461071E-026,3.45952134E+03,5.68480821E+02,-2.90436475E+03
32.0560488975,88.069043800000003,-110.204569054,313.022193091,26.454291937,113.444795826,7.5686821089239603E-002,3.7848829008076E-46,1.2588188083866597E-026,3.67807142E+03,6.73658431E+02,-2.72383013E+03
32.167287245,88.022556600000001,-111.326196608,381.157403953,19.5245549101,111.67772612,6.9711604143904690E-002,3.6050694411606E-46,1.4610293252504128E-026,3.49538211E+03,5.77611271E+02,-2.78245583E+03
32.1147736112,88.007873700000005,-108.263452358,328.058411274,13.7996569496,113.488834137,7.6797895697375620E-002,5.0244383869019E-46,1.2085807710800124E-026,3.43641842E+03,5.32064545E+02,-2.9579824E+03
32.1418791857,87.975705300000001,-106.111552493,363.55264365,15.3514686075,117.569616778,0.12699498478428733,9.4979542526124E-46,8.0615601595626491E-027,3.57841925E+03,5.92855278E+02,-2.95325529E+03
32.1608351825,87.876460199999997,-109.931148263,307.987850143,23.1549457213,113.322788722,7.6011641791229989E-002,5.7444221389422E-47,1.2185446922802478E-026,3.83470012E+03,5.36923853E+02,-3.06111028E+03
32.1193583973,87.858567500000007,-110.07386385,312.166270598,27.5392405995,113.141731451,7.5331837874705349E-002,2.5590993734566E-46,1.2429638113282011E-026,3.44775752E+03,6.47767179E+02,-2.52616886E+03
32.1173521497,87.860051200000001,-106.675465843,360.883835768,19.1894770367,117.464132047,0.12804291914761093,1.202884626022E-45,8.0099138634460907E-027,3.39340024E+03,6.83202099E+02,-3.03387184E+03
32.0957115239,87.844554099999996,-110.385394556,381.303266538,17.5919049416,111.912763497,7.0676463467258463E-002,5.1089592687439E-46,1.4131281411555942E-026,-1.60771846E+03,5.54681422E+02,1.78591415E+03
32.0019222408,87.851925300000005,-110.06948333,380.644815333,15.2887440375,111.711939396,7.1817386211315989E-002,8.7644573849689E-46,1.3811103752698400E-026,3.3437085E+03,6.44154684E+02,-2.74541389E+03
32.0426384186,87.834890200000004,-110.397943244,330.715856122,24.2305862997,112.566574182,7.4105888441158466E-002,4.9843409362219E-46,1.2916377032189507E-026,3.49024536E+03,6.75109038E+02,-2.64729659E+03
32.0259069466,87.716554299999999,-108.45587447,293.929737841,20.7721831817,114.025036643,8.0179344728856877E-002,4.4523308311229E-46,1.0958926953088330E-026,3.41607487E+03,6.15877432E+02,-2.73988107E+03
32.0145267199,87.758584499999998,-111.891860363,433.58123059,34.3790519329,110.965061728,6.6403740692493579E-002,4.7309678834418E-47,1.5943528628382731E-026,2.57807806E+03,1.16889969E+03,-8.55755382E+02
32.0152395166,87.723583000000005,-111.62653309,406.067094262,19.5393130838,110.859566397,6.9300365812974149E-002,7.3332510002889E-46,1.4676501817306409E-026,3.51331017E+03,6.73955777E+02,-2.70232569E+03
32.0196683831,87.666146800000007,-105.424699868,299.126841785,14.8612363188,117.079106811,0.11530394633103619,7.8239443021777E-46,7.9776331301014069E-027,3.51244238E+03,5.7626137E+02,-2.95129325E+03
32.022539815,87.662279999999996,-110.958871948,349.420410211,24.3181082024,111.786171727,7.2531592776020101E-002,3.8954970837224E-46,1.3337555956498972E-026,3.32457298E+03,6.41658557E+02,-2.79887434E+03
31.7337225021,91.346310399999993,-112.339044731,461.760968358,15.7685082143,117.619707806,7.6158795209729763E-002,3.430162154019E-46,1.5921268024107405E-026,3.27047298E+03,5.16526115E+02,-2.82998461E+03
31.9828458945,91.152005200000005,-113.832047516,422.374302123,28.3788722889,117.136321771,7.3326822497268393E-002,9.2106499922556E-47,1.6643133107087929E-026,3.44191454E+03,6.00606676E+02,-2.7678442E+03
31.2817326354,91.118123400000002,-114.34681515,636.962566821,23.2416214188,116.911367731,7.4795272240526081E-002,1.6862773201125E-46,1.6958047844222298E-026,3.53116039E+03,5.68929001E+02,-2.69272756E+03
31.89769656,91.035731900000002,-107.879127568,312.246944446,10.2615925987,119.616504761,8.5238490761843200E-002,1.0579760948275E-45,1.2287815095406396E-026,3.53520055E+03,6.2161439E+02,-3.03444766E+03
31.8613964851,91.006099599999999,-109.27704486,316.763687715,13.1907422139,119.11349828,8.3166671271510353E-002,5.9546467406528E-46,1.2947176394947119E-026,3.43245136E+03,5.43624544E+02,-2.88950326E+03
31.4231868529,90.931393299999996,-110.849751138,347.244480406,16.6514585563,118.168929477,8.1199149941291432E-002,5.707817120265E-46,1.4051880746919354E-026,3.37157363E+03,5.82364333E+02,-2.87754141E+03
31.5364599698,90.795690100000002,-111.63772275,357.601054252,19.5495947698,117.539529771,7.8603274369354659E-002,2.2240327430282E-46,1.4739065789830624E-026,3.45315013E+03,5.42293959E+02,-2.8104196E+03
31.8873053314,90.788615199999995,-112.756335965,391.956288724,21.632793338,116.67219414,7.4337149244832187E-002,3.6440363061761E-46,1.5964960754302349E-026,3.35888306E+03,6.01091262E+02,-2.71812655E+03
31.0598310339,90.608292199999994,-107.886449459,465.637442195,11.182470851,120.07092355,0.10956625313993913,2.9214070933126E-46,1.0669496707127399E-026,3.41363732E+03,4.38471506E+02,-2.90695732E+03
31.3768750963,90.499872499999995,-110.381084848,532.599363353,27.6421317473,120.97890354,0.11584755595798583,4.3274024467627E-46,1.0316483057295195E-026,3.42186712E+03,6.66326324E+02,-2.81924991E+03
31.8566985908,90.255281900000000,-113.630508033,479.649900207,21.6271708146,114.978017203,7.0467564855367495E-002,5.9097231876234E-47,1.7242943343171378E-026,3.38516574E+03,5.14641936E+02,-2.76772795E+03
31.3423330502,90.307565499999995,-109.310035877,349.392265974,12.6415683879,117.203971869,8.1563450487393746E-002,8.4694263395375E-46,1.3499902172521141E-026,3.52196775E+03,5.90029801E+02,-2.83334558E+03
31.5683860886,90.262634100000000,-113.487028208,444.383624764,24.4955064095,115.211777344,7.2593055196795334E-002,8.3733340648136E-46,1.6662628308775290E-026,3.50352544E+03,7.62788302E+02,-2.74796191E+03
31.5135302152,90.245250999999996,-106.349655723,293.831760588,10.1383949604,120.110328683,9.8871342083191024E-002,6.0336144368692E-46,1.0017528189882890E-026,3.8875453E+03,4.997734E+02,-3.03764564E+03
31.1004043989,90.102724800000004,-106.407421356,377.881762629,9.67395542718,119.416128567,0.10843620593041851,1.1467198432956E-45,1.0291900580117868E-026,3.42901158E+03,5.67821798E+02,-2.97433859E+03
31.96293154,90.102361900000005,-112.32046276,448.007644656,15.829383477,114.638612095,7.0703208361587916E-002,8.9905446590673E-46,1.6762097081410283E-026,3.31351432E+03,6.53060124E+02,-2.76346966E+03
31.3266758651,90.038827100000006,-110.627241286,372.381724146,15.2006127319,116.018237284,7.8246537705417160E-002,9.2390116035317E-46,1.4450575359876696E-026,3.37459257E+03,6.44189624E+02,-3.01372017E+03
31.6386926324,90.017925899999994,-111.877537153,350.585643839,23.9544748075,115.921067087,7.6056402771006046E-002,6.0395743800534E-46,1.4859350831944873E-026,3.50237069E+03,6.95819242E+02,-2.70947508E+03
31.112246362,90.021497900000000,-111.060161242,430.459961798,14.5248631914,115.410074352,7.6862982646002054E-002,9.8185843686948E-46,1.5247297794426740E-026,3.55415966E+03,6.49560969E+02,-2.68138636E+03
31.7914329698,89.979065800000001,-108.218425514,317.127166946,11.9294750719,117.426975549,8.2323262525297036E-002,6.2071908912684E-46,1.2461520311566484E-026,3.48516951E+03,5.31279287E+02,-2.99671371E+03
31.7986884255,89.961637300000007,-111.090871245,390.341267259,15.0131094011,115.237251688,7.4061027327121207E-002,7.470939158125E-46,1.5367334732739672E-026,3.47867116E+03,6.04832818E+02,-2.79430125E+03
31.7677283635,89.941656600000002,-107.014707971,444.093607885,11.6620141153,119.912251554,0.11947268316431406,1.4146089904681E-45,9.5845041130801667E-027,3.65345069E+03,6.26900909E+02,-2.91239716E+03
31.5465312925,89.917319300000003,-105.893118829,336.888439798,9.88751302636,119.740500229,0.10998929313844452,1.2404888252697E-45,9.7645279520361999E-027,3.57865006E+03,6.02177135E+02,-2.94608941E+03
31.5500371702,89.911004899999995,-113.261765245,527.598819375,18.1340995669,114.135978592,7.0828549048680828E-002,7.2458968493994E-46,1.7141546256545158E-026,3.56391918E+03,6.40783598E+02,-2.68539682E+03
31.9608126803,89.872788200000002,-111.352751219,360.720467488,18.2862078962,115.531467866,7.4479003050123713E-002,2.6282165124564E-46,1.4898016692828391E-026,3.40004782E+03,5.3602248E+02,-2.9932173E+03
31.3845906336,89.887263500000003,-109.523423641,325.575849901,15.3204716643,116.870528806,8.1746137894875587E-002,7.470252504428E-46,1.3044747903847258E-026,3.35705912E+03,6.04838464E+02,-2.97510447E+03
31.00212216,89.798783900000004,-106.308786018,321.457194062,10.4405596537,119.090882337,0.10176112016730000,2.5582741627424E-46,1.0212815823593801E-026,3.36853947E+03,4.27568679E+02,-2.86299072E+03
31.1045310236,89.823603000000006,-112.673731625,476.875835131,19.1579324504,114.552343194,7.4174019953243617E-002,9.3398456371355E-46,1.6183908882494671E-026,3.42215727E+03,7.02905981E+02,-2.719606E+03
31.0812242483,89.780203999999998,-111.641850357,345.838824189,27.1522272576,115.975008364,7.9155277917620961E-002,4.1359469627823E-46,1.4218120339077240E-026,3.5031764E+03,6.81880522E+02,-2.65145879E+03
31.3435050777,89.749561299999996,-111.245445092,436.117923459,14.5537168279,114.636311209,7.4586230106948412E-002,7.7956707715046E-46,1.5590310881832038E-026,3.55875444E+03,6.01535699E+02,-2.69321467E+03
31.7345935764,89.703519999999997,-111.40094192,381.617243745,17.0487364477,114.878430776,7.4023690985045479E-002,4.8912906445898E-46,1.5229001828895672E-026,3.41518937E+03,5.71272012E+02,-2.97768655E+03
31.1487452985,89.680447500000000,-108.343885019,364.619362068,17.5811141852,119.267406112,0.11309390873656630,7.3269252463962E-46,1.0000553832560577E-026,3.43765758E+03,5.98660464E+02,-3.07748524E+03
31.7243592647,89.664732299999997,-106.241990829,264.792736304,12.5359075178,119.804983381,9.3025832939068326E-002,5.3624650920834E-46,9.6267885649650877E-027,3.42254728E+03,5.25170088E+02,-2.95597308E+03
31.3355824075,89.667016700000005,-109.144957579,314.618633398,15.8182378473,116.890853454,8.2984703518896599E-002,6.5656348872487E-46,1.2543087794874898E-026,3.46250099E+03,5.93978223E+02,-2.8765542E+03
31.567163073,89.640055500000003,-111.700369453,429.419077319,16.0262167035,114.297287271,7.2908684780884664E-002,5.5110744158732E-46,1.5878335040387348E-026,3.60306505E+03,5.72781558E+02,-2.66259322E+03
31.4353964973,89.551470399999999,-108.234368832,287.850113623,14.9335858979,117.871372984,8.6934455296489341E-002,1.0585043992426E-46,1.1259411975129282E-026,3.87520566E+03,4.6146707E+02,-3.0051595E+03
31.5268938858,89.550434699999997,-111.927773633,331.14889942,28.0968735699,115.465019775,7.6906306518906203E-002,8.1703121979246E-47,1.4260632255237040E-026,4.04403817E+03,5.99551107E+02,-2.96651968E+03
31.6042597565,89.575142400000004,-113.30948257,491.302104969,20.0199416098,113.573791159,7.0053289378750189E-002,3.0436565504597E-46,1.7077589718758239E-026,3.67216835E+03,5.68350484E+02,-2.68000162E+03
31.2048014492,89.595299499999996,-107.204431354,339.328817705,9.94992294499,116.692581271,8.4022115488203236E-002,1.1600512584017E-45,1.2303890262036605E-026,3.59917351E+03,6.41385861E+02,-2.88531803E+03
31.1073086467,89.562805699999998,-107.054263218,361.007434965,12.3545237727,118.824947505,0.11042801044282270,7.057900496144E-46,9.9613787228305922E-027,3.52672918E+03,5.24425351E+02,-2.92210495E+03
31.0473973519,89.563848600000000,-107.953487083,418.971578134,14.425036992,118.807895342,0.11379961363942362,1.0344034591627E-45,1.0012670476804725E-026,3.41462531E+03,5.98214463E+02,-2.98946725E+03
31.8928928846,89.543778599999996,-109.185763618,298.841245274,17.3586531023,116.868723789,8.1011174258292309E-002,3.4992141846055E-46,1.2400310989769756E-026,3.48982212E+03,5.49775146E+02,-2.88840592E+03
31.9359296833,89.566631900000004,-112.122102541,415.346977694,31.5939736589,114.217122175,6.8901717761319467E-002,7.1885286234322E-46,1.7069349922833144E-026,2.45587957E+03,1.28083558E+03,-8.75538985E+02
31.5857618,89.546301200000002,-112.155529692,418.632095538,35.0737029347,114.378354296,7.0699577032034430E-002,9.448180030871E-46,1.6738474100524966E-026,2.54640609E+03,1.15196261E+03,-9.1894795E+02
31.5818925464,89.514847099999997,-106.832637124,381.654380294,12.3824674592,119.175611506,0.11705778164889173,1.1944775031605E-45,9.4928659143939232E-027,3.5139998E+03,6.00600946E+02,-2.97306677E+03
31.0617019535,89.482459599999999,-110.94173587,354.607739199,20.6820455533,115.409752143,7.9037888018832284E-002,4.3388801435501E-46,1.4023469794339663E-026,3.60832287E+03,6.0880554E+02,-2.69220829E+03
31.5428363101,89.489979599999998,-109.052925983,336.560957473,13.3661919508,115.857224231,7.9813137490142322E-002,9.78513472832E-46,1.3137325416817802E-026,3.50570086E+03,6.39442701E+02,-3.0092921E+03
31.9278270383,89.438167899999996,-112.245427303,374.432498123,23.4428886449,114.230447045,7.1916171400845025E-002,6.3021913189441E-46,1.5559265144458262E-026,3.47567508E+03,6.98704754E+02,-2.65456304E+03
